water req,month,Min Temp,Max Temp,Humidity,Wind,Sun,Rad,Rain,altitude,latitude,longitude,crop,soil,city,temp_ratio,humidity_rad_ratio,season
10.8,AUGUST,26.05,34.08,77.05,144.02,4.05,15.32,200.04,216.04,28.73,77.01,RICE,BLACK CLAY,DELHI,1.308253358925144,5.029373368146214,SUMMER
146.17,APRIL,24.09,33.04,28.03,192.05,10.04,24.79,10.02,14.06,19.15,78.74286746987951,WHEAT,RED SANDY,MUMBAI,1.3715234537152345,1.1306978620411456,SPRING
0.08,AUGUST,26.02,33.05,84.05,144.06,4.18,15.75,339.09,9.03,22.74,88.36,RICE,BLACK CLAY,KOLKATA,1.270176787086856,5.336507936507936,SUMMER
84.440001,APRIL,25.1,36.06,70.1,192.05,9.2398,23.38,51.0,9.05,22.7798,78.74286746987951,WHEAT,RED SANDY,KOLKATA,1.4366533864541833,2.9982891360136867,SPRING
224.25,JUNE,27.02,39.09,46.07,312.06,7.03,20.6,51.04,431.05,26.96,75.78,RICE,BLACK CLAY,JAIPUR,1.4467061435973354,2.236407766990291,SUMMER
247.57,MAY,27.23,40.01,37.0,225.06,8.31,22.29,44.08,281.02,15.8701,78.74286746987951,WHEAT,RED SANDY,KURNOOL,1.4693352919573999,1.6599371915657246,SPRING
181.390001,APRIL,22.08,37.1,26.07,240.06,9.08,22.66,4.05,431.01,26.94,78.74286746987951,WHEAT,RED SANDY,JAIPUR,1.680253623188406,1.1504854368932038,SPRING
0.09,JULY,26.07,33.03,84.0,144.05,4.1099,16.17,375.08,9.0,22.7,88.36,RICE,BLACK CLAY,KOLKATA,1.2669735327963176,5.194805194805194,SUMMER
0.1,JULY,27.01,35.09,73.09,168.04,5.09,17.6,170.03,216.08,28.77,78.74286746987951,WHEAT,RED SANDY,DELHI,1.2991484635320252,4.152840909090909,SUMMER
0.03,JULY,25.04,30.1,83.09,336.01,2.09,12.9,640.02,14.03,19.1,72.82,RICE,BLACK CLAY,MUMBAI,1.202076677316294,6.44108527131783,SUMMER
10.9,AUGUST,26.06,34.01,77.1,144.05,4.02,15.38,200.02,216.0,28.7598,77.01,RICE,BLACK CLAY,DELHI,1.3050652340752111,5.01300390117035,SUMMER
187.56,JUNE,27.07,39.06,46.09,312.04,7.05,20.68,51.09,431.06,26.97,78.74286746987951,WHEAT,RED SANDY,JAIPUR,1.4429257480605837,2.2287234042553195,SUMMER
5.17,JUNE,27.07,34.1,80.08,168.0,4.5,16.8,301.06,9.01,22.7598,88.36,RICE,BLACK CLAY,KOLKATA,1.2596970816401922,4.766666666666667,SUMMER
117.95,JUNE,28.09,39.06,54.02,216.05,7.01,20.62,80.02,216.09,28.75,78.74286746987951,WHEAT,RED SANDY,DELHI,1.3905304378782486,2.6197866149369546,SUMMER
201.7099998,MAY,27.0,33.01,69.06,240.05,10.03,25.09,10.04,14.03,19.1,72.82,POTATO,RED LOAMY,MUMBAI,1.2225925925925925,2.7524910322837783,SPRING
58.11,SEPTEMBER,23.3102,31.9198,65.01,207.1,5.52,17.34,116.09,281.01,15.8,78.06,RICE,BLACK CLAY,KURNOOL,1.3693490403342743,3.749134948096886,AUTUMN
0.0,JULY,27.04,35.04,73.08,168.08,5.05,17.57,170.04,216.09,28.7598,77.01,POTATO,RED LOAMY,DELHI,1.2958579881656804,4.159362549800797,SUMMER
425.56,MAY,27.21,40.05,37.07,225.04,8.39,22.23,44.44,281.02,15.89,78.06,RICE,BLACK CLAY,KURNOOL,1.4718853362734288,1.6675663517768782,SPRING
185.79,APRIL,26.09,39.3494,34.09,138.01,9.28,23.6103,10.04,281.01,15.83,78.06,POTATO,RED LOAMY,KURNOOL,1.5082177079340744,1.4438613655904418,SPRING
51.1604,MARCH,24.04,34.1,70.04,216.07,9.52,23.51,2.01,7.06,13.08,78.74286746987951,WHEAT,RED SANDY,CHENNAI,1.41846921797005,2.9791578051892813,SPRING
53.6604,MARCH,22.54,37.56,30.08,121.07,9.7299,23.56,1.8,281.05,15.83,78.74286746987951,WHEAT,RED SANDY,KURNOOL,1.666370896184561,1.2767402376910018,SPRING
0.08,JULY,25.05,34.03,73.08,264.02,5.1,17.53,213.04,431.06,26.92,78.74286746987951,WHEAT,RED SANDY,JAIPUR,1.3584830339321357,4.1688533941814025,SUMMER
185.7399998,APRIL,26.02,39.3494,34.03,138.06,9.29,23.68,10.04,281.07,15.8501,78.06,POTATO,RED LOAMY,KURNOOL,1.5122751729438895,1.4370777027027029,SPRING
167.6,JUNE,25.04,35.65,54.08,354.02,5.89,18.35,71.61,281.06,15.83,78.06,POTATO,RED LOAMY,KURNOOL,1.4237220447284344,2.9471389645776562,SUMMER
140.7099998,JUNE,25.02,35.67,54.04,354.05,5.84,18.37,71.6,281.07,15.88,78.74286746987951,WHEAT,RED SANDY,KURNOOL,1.4256594724220624,2.9417528579205223,SUMMER
10.91,JUNE,26.09,32.02,77.06,288.09,5.05,17.3102,560.05,14.01,19.11,72.82,RICE,BLACK CLAY,MUMBAI,1.2272901494825605,4.451710552159999,SUMMER
0.03,JULY,25.05,30.02,83.07,336.09,2.01,12.8601,640.05,14.06,19.1,72.82,POTATO,RED LOAMY,MUMBAI,1.1984031936127744,6.459514311708307,SUMMER
83.940001,MARCH,16.06,32.09,35.1,192.08,8.04,19.22,5.02,431.05,26.96,75.78,POTATO,RED LOAMY,JAIPUR,1.9981320049813205,1.8262226847034342,SPRING
246.47,MAY,27.27,40.09,37.1,225.06,8.34,22.22,44.41,281.07,15.84,78.06,POTATO,RED LOAMY,KURNOOL,1.4701136780344704,1.66966696669667,SPRING
479.4899995,MAY,26.07,41.04,27.01,288.09,9.0,23.41,18.08,431.05,26.91,75.78,RICE,BLACK CLAY,JAIPUR,1.574223245109321,1.1537804357112347,SPRING
16.74,MARCH,22.08,34.04,63.01,120.01,8.44,20.54,28.06,9.01,22.71,78.74286746987951,WHEAT,RED SANDY,KOLKATA,1.5416666666666667,3.0676728334956183,SPRING
123.25,AUGUST,23.6,32.1604,63.09,302.03,4.92,16.97,98.7,281.07,15.84,78.06,RICE,BLACK CLAY,KURNOOL,1.362728813559322,3.717737183264585,SUMMER
108.990001,APRIL,21.05,36.04,41.05,168.08,10.05,23.84,40.01,216.08,28.72,78.74286746987951,WHEAT,RED SANDY,DELHI,1.7121140142517814,1.7218959731543624,SPRING
65.669,SEPTEMBER,25.07,35.08,72.02,240.08,6.6599,19.2,121.09,7.07,13.12,80.27,RICE,BLACK CLAY,CHENNAI,1.3992820103709611,3.7510416666666666,AUTUMN
149.59,APRIL,26.01,39.3095,34.09,138.05,9.28,23.64,10.06,281.06,15.89,78.74286746987951,WHEAT,RED SANDY,KURNOOL,1.5113225682429834,1.4420473773265652,SPRING
93.09,MARCH,22.57,37.52,30.07,121.06,9.7,23.59,1.89001,281.01,15.8501,78.06,POTATO,RED LOAMY,KURNOOL,1.6623836951705806,1.274692666384061,SPRING
135.420002,JULY,23.8302,32.57,64.01,363.05,4.41,16.24,96.06,281.0,15.8601,78.06,RICE,BLACK CLAY,KURNOOL,1.3667531115978884,3.9415024630541877,SUMMER
0.06,AUGUST,25.03,30.09,83.01,288.04,3.08,14.17,520.04,14.05,19.0802,72.82,RICE,BLACK CLAY,MUMBAI,1.202157411106672,5.858151023288638,SUMMER
142.920002,APRIL,21.01,36.06,41.02,168.04,10.02,23.84,40.09,216.02,28.71,77.01,POTATO,RED LOAMY,DELHI,1.7163255592574964,1.7206375838926176,SPRING
184.2399998,APRIL,24.05,33.01,28.04,192.03,10.03,24.71,10.04,14.04,19.11,72.82,POTATO,RED LOAMY,MUMBAI,1.3725571725571724,1.1347632537434236,SPRING
51.11,MARCH,24.03,34.0,70.09,216.07,9.53,23.58,2.07,7.02,13.11,78.74286746987951,WHEAT,RED SANDY,CHENNAI,1.414898044111527,2.9724342663273964,SPRING
176.55,JUNE,27.09,38.07,61.01,312.07,6.8599,19.62,56.08,7.07,13.17,80.27,RICE,BLACK CLAY,CHENNAI,1.4053156146179402,3.109582059123343,SUMMER
0.18,JULY,25.03,34.07,73.1,264.01,5.08,17.58,213.02,431.03,26.92,75.78,POTATO,RED LOAMY,JAIPUR,1.361166600079904,4.158134243458476,SUMMER
54.67,MARCH,15.05,29.01,57.07,168.08,11.03,22.9797,20.1,216.01,28.73,77.01,POTATO,RED LOAMY,DELHI,1.9275747508305647,2.4834963032589634,SPRING
0.07,SEPTEMBER,25.07,31.06,81.06,168.01,5.1,16.37,320.03,14.01,19.07,72.82,RICE,BLACK CLAY,MUMBAI,1.2389309932189867,4.95174098961515,AUTUMN
123.29,AUGUST,23.54,32.1205,63.1,302.0,4.96,16.9797,98.75,281.06,15.84,78.06,RICE,BLACK CLAY,KURNOOL,1.3645072217502126,3.7162022886152286,SUMMER
221.7,APRIL,22.01,37.07,26.05,240.09,9.07,22.6303,4.04,431.05,27.01,75.78,POTATO,RED LOAMY,JAIPUR,1.6842344388914128,1.1511115628162243,SPRING
47.78,JULY,27.05,35.05,73.09,168.08,5.06,17.58,170.05,216.01,28.79,77.01,RICE,BLACK CLAY,DELHI,1.2957486136783734,4.157565415244597,SUMMER
31.88,SEPTEMBER,25.04,34.0,72.01,120.05,6.08,16.7598,110.04,216.08,28.74,77.01,RICE,BLACK CLAY,DELHI,1.3578274760383386,4.296590651439756,AUTUMN
155.76,JUNE,28.04,39.05,54.0,216.08,7.05,20.64,80.05,216.09,28.74,77.01,RICE,BLACK CLAY,DELHI,1.3926533523537803,2.6162790697674416,SUMMER
325.62,MAY,26.07,41.07,27.07,288.03,9.06,23.4198,18.02,431.09,26.95,75.78,POTATO,RED LOAMY,JAIPUR,1.5753739930955122,1.1558595718153017,SPRING
5.14995,JUNE,27.01,34.07,80.06,168.04,4.58,16.7798,301.1,9.09,22.71,88.36,RICE,BLACK CLAY,KOLKATA,1.2613846723435764,4.771213006114494,SUMMER
236.69,MAY,27.04,39.07,63.07,312.02,9.09,23.21,32.03,7.08,13.14,78.74286746987951,WHEAT,RED SANDY,CHENNAI,1.444896449704142,2.717363205514864,SPRING
416.58,MAY,27.03,39.05,63.02,312.02,9.01,23.27,32.02,7.02,13.18,80.27,RICE,BLACK CLAY,CHENNAI,1.4446910839807618,2.7082079931241942,SPRING
406.18,MAY,27.07,33.02,69.03,240.0,10.03,25.04,10.0,14.0,19.1,72.82,RICE,BLACK CLAY,MUMBAI,1.2198005171776876,2.756789137380192,SPRING
0.07,JULY,26.05,33.04,84.01,144.05,4.14,16.2003,375.0,9.03,22.79,78.74286746987951,WHEAT,RED SANDY,KOLKATA,1.2683301343570057,5.185706437535108,SUMMER
235.17,MAY,27.01,39.02,63.05,312.03,9.04,23.22,32.02,7.05,13.16,80.27,POTATO,RED LOAMY,CHENNAI,1.4446501295816365,2.715331610680448,SPRING
0.02,JULY,25.05,30.01,83.02,336.06,2.1,12.83,640.08,14.07,19.09,78.74286746987951,WHEAT,RED SANDY,MUMBAI,1.1980039920159682,6.470771628994544,SUMMER
51.11,MARCH,24.06,34.08,70.06,216.05,9.55,23.54,2.08,7.0,13.1,78.74286746987951,WHEAT,RED SANDY,CHENNAI,1.4164588528678304,2.976210705182668,SPRING
53.6604,MARCH,22.51,37.54,30.09,121.1,9.79,23.58,1.84,281.08,15.9,78.74286746987951,WHEAT,RED SANDY,KURNOOL,1.6677032430031096,1.2760814249363868,SPRING
221.1,MAY,26.07,39.05,42.09,192.02,8.02,21.91,30.01,216.01,28.7798,77.01,POTATO,RED LOAMY,DELHI,1.4978902953586497,1.9210406207211321,SPRING
176.57,JUNE,27.03,38.08,61.08,312.05,6.8599,19.67,56.06,7.05,13.08,80.27,RICE,BLACK CLAY,CHENNAI,1.4088050314465408,3.1052364006100657,SUMMER
11.39,JUNE,26.05,32.09,77.1,288.07,5.02,17.3302,560.06,14.0,19.1,72.82,POTATO,RED LOAMY,MUMBAI,1.2318618042226488,4.448881143899089,SUMMER
142.93,APRIL,21.01,36.08,41.02,168.1,10.09,23.86,40.05,216.09,28.72,77.01,POTATO,RED LOAMY,DELHI,1.7172774869109946,1.7191953059513831,SPRING
176.54,JUNE,27.02,38.08,61.01,312.01,6.85,19.66,56.02,7.09,13.09,80.27,RICE,BLACK CLAY,CHENNAI,1.4093264248704662,3.1032553407934893,SUMMER
406.19,MAY,27.06,33.09,69.06,240.03,10.02,25.05,10.09,14.08,19.16,72.82,RICE,BLACK CLAY,MUMBAI,1.222838137472284,2.75688622754491,SPRING
16.4597,JULY,23.8102,32.58,64.04,363.01,4.48,16.24,96.01,281.06,15.84,78.06,POTATO,RED LOAMY,KURNOOL,1.368321139679633,3.943349753694582,SUMMER
411.31,MAY,26.01,39.08,42.03,192.05,8.08,21.9198,30.08,216.02,28.73,77.01,RICE,BLACK CLAY,DELHI,1.5024990388312187,1.91744450223086,SPRING
0.01,JULY,23.8102,32.55,64.03,363.03,4.48,16.2598,96.0,281.09,15.8601,78.74286746987951,WHEAT,RED SANDY,KURNOOL,1.3670611754626167,3.937932815901795,SUMMER
141.54,JUNE,27.05,38.07,61.0,312.02,6.89995,19.68,56.01,7.05,13.11,78.74286746987951,WHEAT,RED SANDY,CHENNAI,1.4073937153419593,3.0995934959349594,SUMMER
54.6,MARCH,15.1,29.05,57.03,168.04,11.03,22.93,20.04,216.09,28.79,77.01,POTATO,RED LOAMY,DELHI,1.9238410596026492,2.487134757959006,SPRING
479.44,MAY,26.04,41.09,27.08,288.01,9.09,23.45,18.07,431.04,26.97,75.78,RICE,BLACK CLAY,JAIPUR,1.577956989247312,1.1547974413646056,SPRING
51.1604,MARCH,24.06,34.03,70.03,216.04,9.6,23.5,2.04,7.07,13.11,78.74286746987951,WHEAT,RED SANDY,CHENNAI,1.414380714879468,2.98,SPRING
200.17,MAY,27.05,33.03,69.09,240.08,10.05,25.04,10.09,14.1,19.16,78.74286746987951,WHEAT,RED SANDY,MUMBAI,1.221072088724584,2.759185303514377,SPRING
143.19,APRIL,26.04,36.01,70.05,264.01,9.7299,24.52,10.09,7.01,13.16,78.74286746987951,WHEAT,RED SANDY,CHENNAI,1.3828725038402458,2.8568515497553015,SPRING
224.2699998,JUNE,27.04,39.1,46.09,312.06,7.09,20.66,51.04,431.07,26.94,75.78,RICE,BLACK CLAY,JAIPUR,1.4460059171597635,2.230880929332043,SUMMER
23.72,MARCH,15.09,29.08,57.01,168.03,11.03,22.91,20.05,216.06,28.73,78.74286746987951,WHEAT,RED SANDY,DELHI,1.9271040424121935,2.488432998690528,SPRING
10.9,AUGUST,26.09,34.06,77.01,144.0,4.01,15.33,200.01,216.06,28.75,77.01,RICE,BLACK CLAY,DELHI,1.3054810272134918,5.02348336594912,SUMMER
176.54,JUNE,27.04,38.03,61.1,312.08,6.81,19.6502,56.08,7.09,13.12,80.27,RICE,BLACK CLAY,CHENNAI,1.4064349112426036,3.109383110604472,SUMMER
5.45,JUNE,27.04,34.05,80.02,168.02,4.54,16.74,301.01,9.05,22.75,78.74286746987951,WHEAT,RED SANDY,KOLKATA,1.2592455621301775,4.780167264038232,SUMMER
327.55,MAY,26.09,41.05,27.07,288.02,9.08,23.47,18.06,431.09,27.01,78.74286746987951,WHEAT,RED SANDY,JAIPUR,1.57339977002683,1.1533873029399233,SPRING
53.64,MARCH,22.53,37.57,30.04,121.07,9.79,23.55,1.84,281.04,15.84,78.74286746987951,WHEAT,RED SANDY,KURNOOL,1.667554371948513,1.275583864118896,SPRING
281.03,MAY,26.02,36.05,73.08,192.07,8.42,22.66,126.07,9.03,22.8,88.36,RICE,BLACK CLAY,KOLKATA,1.3854727132974634,3.2250661959399824,SPRING
39.04,MARCH,21.04,32.08,62.05,168.1,9.04,22.05,10.1,14.07,19.16,78.74286746987951,WHEAT,RED SANDY,MUMBAI,1.5247148288973384,2.8140589569160994,SPRING
135.46,JULY,23.82,32.58,64.09,363.02,4.5,16.25,96.01,281.06,15.8701,78.06,RICE,BLACK CLAY,KURNOOL,1.3677581863979849,3.9440000000000004,SUMMER
406.18,MAY,27.03,33.09,69.06,240.04,10.05,25.05,10.09,14.02,19.14,72.82,RICE,BLACK CLAY,MUMBAI,1.2241953385127637,2.75688622754491,SPRING
0.02,AUGUST,25.02,30.04,83.04,288.06,3.06,14.12,520.01,14.1,19.11,72.82,RICE,BLACK CLAY,MUMBAI,1.2006394884092726,5.881019830028329,SUMMER
47.7906,MARCH,22.03,34.08,63.03,120.09,8.5,20.57,28.03,9.09,22.7598,88.36,POTATO,RED LOAMY,KOLKATA,1.5469813890149795,3.064171122994652,SPRING
149.59,APRIL,26.07,39.3095,34.01,138.04,9.26,23.68,10.02,281.05,15.8,78.74286746987951,WHEAT,RED SANDY,KURNOOL,1.5078442654392021,1.4362331081081081,SPRING
108.910001,APRIL,21.02,36.07,41.02,168.07,10.01,23.85,40.02,216.03,28.75,78.74286746987951,WHEAT,RED SANDY,DELHI,1.7159847764034253,1.7199161425576521,SPRING
155.7399998,JUNE,28.06,39.0,54.01,216.09,7.01,20.6303,80.07,216.04,28.77,77.01,RICE,BLACK CLAY,DELHI,1.3898788310762653,2.6179939215619745,SUMMER
181.3,APRIL,22.02,37.09,26.02,240.06,9.05,22.6303,4.09,431.02,26.91,78.74286746987951,WHEAT,RED SANDY,JAIPUR,1.6843778383287922,1.1497859065058793,SPRING
5.41,JUNE,27.05,34.0,80.03,168.01,4.57,16.74,301.03,9.08,22.73,78.74286746987951,WHEAT,RED SANDY,KOLKATA,1.2569316081330868,4.7807646356033455,SUMMER
178.8,JUNE,25.05,35.64,54.09,354.08,5.87,18.32,71.699,281.09,15.89,78.06,RICE,BLACK CLAY,KURNOOL,1.4227544910179641,2.9525109170305677,SUMMER
10.67,JUNE,26.0,32.07,77.06,288.01,5.06,17.36,560.01,14.1,19.16,78.74286746987951,WHEAT,RED SANDY,MUMBAI,1.2334615384615384,4.438940092165899,SUMMER
5.44,JUNE,27.06,34.03,80.06,168.07,4.51,16.79,301.05,9.04,22.72,78.74286746987951,WHEAT,RED SANDY,KOLKATA,1.2575757575757576,4.768314472900537,SUMMER
142.01,JUNE,28.09,39.09,54.07,216.05,7.03,20.66,80.05,216.01,28.73,77.01,POTATO,RED LOAMY,DELHI,1.3915984336062657,2.617134559535334,SUMMER
221.19,MAY,26.02,39.07,42.09,192.02,8.01,21.9797,30.07,216.05,28.72,77.01,POTATO,RED LOAMY,DELHI,1.5015372790161414,1.9149487936596041,SPRING
176.51,JUNE,27.06,38.06,61.08,312.03,6.8,19.64,56.07,7.06,13.1,80.27,RICE,BLACK CLAY,CHENNAI,1.4065040650406506,3.1099796334012217,SUMMER
155.72,JUNE,28.04,39.09,54.07,216.06,7.05,20.62,80.07,216.08,28.79,77.01,RICE,BLACK CLAY,DELHI,1.3940798858773182,2.622211445198836,SUMMER
10.6299,JUNE,26.08,32.0,77.0,288.01,5.05,17.3302,560.05,14.03,19.0802,78.74286746987951,WHEAT,RED SANDY,MUMBAI,1.2269938650306749,4.443110870041892,SUMMER
83.95,MARCH,16.09,32.09,35.05,192.06,8.0,19.24,5.01,431.1,26.95,75.78,POTATO,RED LOAMY,JAIPUR,1.9944064636420138,1.8217255717255718,SPRING
23.71,MARCH,15.03,29.06,57.06,168.07,11.04,22.91,20.06,216.09,28.7598,78.74286746987951,WHEAT,RED SANDY,DELHI,1.9334664005322688,2.490615451767787,SPRING
201.7699998,MAY,27.05,33.02,69.07,240.06,10.02,25.03,10.01,14.04,19.14,72.82,POTATO,RED LOAMY,MUMBAI,1.2207024029574862,2.759488613663603,SPRING
178.15,APRIL,26.05,36.08,70.01,264.05,9.77,24.59,10.09,7.03,13.17,80.27,POTATO,RED LOAMY,CHENNAI,1.385028790786948,2.84709231394876,SPRING
327.6,MAY,26.02,41.05,27.01,288.08,9.04,23.5,18.04,431.04,26.97,78.74286746987951,WHEAT,RED SANDY,JAIPUR,1.577632590315142,1.1493617021276596,SPRING
0.01,JULY,26.03,33.04,84.08,144.09,4.14995,16.14,375.03,9.07,22.77,78.74286746987951,WHEAT,RED SANDY,KOLKATA,1.2693046484825201,5.2094175960346965,SUMMER
83.92,MARCH,16.03,32.03,35.01,192.03,8.02,19.22,5.07,431.0,26.92,75.78,POTATO,RED LOAMY,JAIPUR,1.9981285090455396,1.8215400624349636,SPRING
236.609,MAY,27.02,39.0,63.07,312.07,9.1,23.22,32.01,7.01,13.18,78.74286746987951,WHEAT,RED SANDY,CHENNAI,1.4433752775721689,2.7161929371231697,SPRING
17.93,AUGUST,24.02,33.09,81.0,240.06,5.03,16.91,227.05,431.03,26.94,75.78,RICE,BLACK CLAY,JAIPUR,1.3776019983347212,4.790065050266115,SUMMER
187.53,JUNE,27.06,39.02,46.05,312.06,7.03,20.68,51.09,431.08,26.94,78.74286746987951,WHEAT,RED SANDY,JAIPUR,1.4419807834441982,2.22678916827853,SUMMER
89.119,MARCH,24.03,34.06,70.02,216.06,9.51,23.52,2.03,7.03,13.11,80.27,POTATO,RED LOAMY,CHENNAI,1.4173949230129006,2.9770408163265305,SPRING
51.1,MARCH,24.02,34.09,70.04,216.02,9.58,23.59,2.07,7.01,13.1,78.74286746987951,WHEAT,RED SANDY,CHENNAI,1.4192339716902582,2.9690546841882157,SPRING
416.56,MAY,27.08,39.07,63.01,312.09,9.04,23.25,32.08,7.06,13.18,80.27,RICE,BLACK CLAY,CHENNAI,1.4427621861152142,2.7101075268817203,SPRING
0.04,SEPTEMBER,26.05,33.09,84.08,120.1,5.05,16.09,305.06,9.01,22.77,88.36,RICE,BLACK CLAY,KOLKATA,1.2702495201535509,5.225605966438782,AUTUMN
406.16,MAY,27.09,33.04,69.03,240.0,10.05,25.02,10.04,14.09,19.1,72.82,RICE,BLACK CLAY,MUMBAI,1.2196382428940569,2.758992805755396,SPRING
142.09,JUNE,28.08,39.04,54.09,216.07,7.01,20.64,80.01,216.05,28.71,77.01,POTATO,RED LOAMY,DELHI,1.3903133903133904,2.620639534883721,SUMMER
135.41,JULY,23.87,32.53,64.09,363.1,4.48,16.2598,96.01,281.1,15.84,78.06,RICE,BLACK CLAY,KURNOOL,1.3627984918307499,3.94162289819063,SUMMER
185.76,APRIL,26.05,39.33,34.05,138.02,9.2,23.66,10.07,281.01,15.89,78.06,POTATO,RED LOAMY,KURNOOL,1.5097888675623798,1.4391377852916314,SPRING
185.78,APRIL,26.1,39.3795,34.04,138.07,9.25,23.6303,10.07,281.02,15.8601,78.06,POTATO,RED LOAMY,KURNOOL,1.5087931034482758,1.4405233958096173,SPRING
47.71,MARCH,22.02,34.09,63.05,120.01,8.46,20.55,28.02,9.03,22.72,88.36,POTATO,RED LOAMY,KOLKATA,1.5481380563124434,3.068126520681265,SPRING
221.14,MAY,26.06,39.1,42.1,192.04,8.0,21.91,30.03,216.02,28.73,77.01,POTATO,RED LOAMY,DELHI,1.500383729854183,1.9214970333181196,SPRING
0.04,JULY,26.04,36.04,64.06,288.06,6.08,18.4597,111.08,7.01,13.17,78.74286746987951,WHEAT,RED SANDY,CHENNAI,1.3840245775729647,3.4702622469487583,SUMMER
220.880002,MAY,26.08,39.09,42.03,192.04,8.04,21.91,30.1,216.07,28.75,78.74286746987951,WHEAT,RED SANDY,DELHI,1.498849693251534,1.918302145139206,SPRING
0.09,JULY,23.85,32.57,64.04,363.03,4.42,16.27,96.08,281.04,15.88,78.74286746987951,WHEAT,RED SANDY,KURNOOL,1.3656184486373164,3.9360786724031964,SUMMER
149.55,APRIL,26.08,39.4,34.01,138.03,9.2398,23.69,10.09,281.05,15.8701,78.74286746987951,WHEAT,RED SANDY,KURNOOL,1.5107361963190185,1.4356268467707891,SPRING
140.76,JUNE,25.05,35.64,54.01,354.09,5.8599,18.32,71.619,281.06,15.83,78.74286746987951,WHEAT,RED SANDY,KURNOOL,1.4227544910179641,2.948144104803493,SUMMER
327.58,MAY,26.09,41.03,27.04,288.1,9.04,23.43,18.03,431.01,26.93,78.74286746987951,WHEAT,RED SANDY,JAIPUR,1.5726331927941741,1.1540759709773794,SPRING
47.8494,JULY,25.0,34.06,73.0,264.08,5.09,17.58,213.04,431.03,26.96,75.78,RICE,BLACK CLAY,JAIPUR,1.3624,4.152445961319682,SUMMER
83.97,MARCH,16.03,32.09,35.02,192.03,8.08,19.29,5.01,431.06,26.95,75.78,POTATO,RED LOAMY,JAIPUR,2.0018714909544606,1.815448418869881,SPRING
140.7399998,JUNE,25.03,35.67,54.1,354.04,5.88,18.3302,71.63,281.05,15.88,78.74286746987951,WHEAT,RED SANDY,KURNOOL,1.4250898921294446,2.9514135143097184,SUMMER
178.880002,JUNE,25.08,35.6905,54.02,354.04,5.88,18.35,71.619,281.04,15.81,78.06,RICE,BLACK CLAY,KURNOOL,1.4230661881977673,2.943869209809264,SUMMER
39.07,MARCH,21.03,32.03,62.06,168.06,9.05,22.02,10.08,14.08,19.13,78.74286746987951,WHEAT,RED SANDY,MUMBAI,1.5230622919638612,2.818346957311535,SPRING
51.18,MARCH,24.07,34.06,70.06,216.07,9.6,23.52,2.08,7.05,13.09,78.74286746987951,WHEAT,RED SANDY,CHENNAI,1.4150394682176985,2.9787414965986394,SPRING
221.15,MAY,26.01,39.04,42.04,192.01,8.02,21.91,30.06,216.07,28.74,77.01,POTATO,RED LOAMY,DELHI,1.5009611687812379,1.9187585577361934,SPRING
246.46,MAY,27.2798,40.03,37.03,225.09,8.3,22.27,44.41,281.08,15.89,78.06,POTATO,RED LOAMY,KURNOOL,1.4673861245317048,1.6627750336775933,SPRING
108.910001,APRIL,21.07,36.05,41.04,168.08,10.02,23.86,40.06,216.05,28.77,78.74286746987951,WHEAT,RED SANDY,DELHI,1.7109634551495014,1.7200335289186923,SPRING
10.89,AUGUST,26.0,34.04,77.03,144.07,4.04,15.33,200.07,216.01,28.7798,77.01,RICE,BLACK CLAY,DELHI,1.3092307692307692,5.024787997390737,SUMMER
47.82,JULY,25.02,34.07,73.06,264.03,5.02,17.57,213.07,431.04,26.99,75.78,RICE,BLACK CLAY,JAIPUR,1.3617106314948042,4.158224245873648,SUMMER
236.65,MAY,27.01,39.09,63.07,312.01,9.07,23.27,32.07,7.0,13.11,78.74286746987951,WHEAT,RED SANDY,CHENNAI,1.4472417623102556,2.7103566824237215,SPRING
135.49,JULY,23.8302,32.54,64.06,363.01,4.49,16.2598,96.02,281.1,15.83,78.06,RICE,BLACK CLAY,KURNOOL,1.3654942048325234,3.9397778570462125,SUMMER
235.13,MAY,27.03,39.03,63.03,312.03,9.04,23.27,32.05,7.0,13.16,80.27,POTATO,RED LOAMY,CHENNAI,1.4439511653718091,2.7086377309841,SPRING
116.14,APRIL,25.04,36.06,70.01,192.01,9.27,23.3302,51.09,9.0,22.73,88.36,POTATO,RED LOAMY,KOLKATA,1.4400958466453675,3.000831540235403,SPRING
31.89,SEPTEMBER,25.0,34.03,72.05,120.08,6.0,16.7798,110.08,216.0,28.8,77.01,RICE,BLACK CLAY,DELHI,1.3612,4.293853323639137,AUTUMN
0.04,JULY,25.07,30.08,83.08,336.04,2.01,12.8501,640.03,14.04,19.1,78.74286746987951,WHEAT,RED SANDY,MUMBAI,1.1998404467491024,6.465319336036296,SUMMER
90.369,AUGUST,25.09,35.02,70.02,264.01,6.26,18.9,154.09,7.01,13.14,80.27,RICE,BLACK CLAY,CHENNAI,1.395775209246712,3.704761904761905,SUMMER
0.05,SEPTEMBER,26.1,33.09,84.05,120.08,5.06,16.09,305.03,9.08,22.7,88.36,RICE,BLACK CLAY,KOLKATA,1.2678160919540231,5.223741454319453,AUTUMN
200.1,MAY,27.08,33.04,69.08,240.1,10.04,25.06,10.01,14.03,19.12,78.74286746987951,WHEAT,RED SANDY,MUMBAI,1.2200886262924668,2.75658419792498,SPRING
