simulation_id,water,hour,date,month,day,year,day_of_week,day_period
2469,17.1,8.0,2017-05-09,5,9,2017,1,MORNING
2470,106.54,14.0,2017-05-10,5,10,2017,2,AFTERNOON
2471,18.95,12.0,2017-05-10,5,10,2017,2,AFTERNOON
2472,9.27,16.0,2017-05-10,5,10,2017,2,AFTERNOON
2473,12.32,10.0,2017-05-10,5,10,2017,2,MORNING
2474,2.05,8.0,2017-05-10,5,10,2017,2,MORNING
2475,23.82,14.0,2017-05-11,5,11,2017,3,AFTERNOON
2476,22.24,12.0,2017-05-11,5,11,2017,3,AFTERNOON
2477,58.52,16.0,2017-05-11,5,11,2017,3,AFTERNOON
2478,21.42,10.0,2017-05-11,5,11,2017,3,MORNING
2479,3.08,8.0,2017-05-11,5,11,2017,3,MORNING
2480,48.73,14.0,2017-05-12,5,12,2017,4,AFTERNOON
2481,140.75,12.0,2017-05-12,5,12,2017,4,AFTERNOON
2482,24.65,16.0,2017-05-12,5,12,2017,4,AFTERNOON
2483,41.49,10.0,2017-05-12,5,12,2017,4,MORNING
2484,26.29,8.0,2017-05-12,5,12,2017,4,MORNING
2485,43.68,14.0,2017-05-13,5,13,2017,5,AFTERNOON
2486,133.33,12.0,2017-05-13,5,13,2017,5,AFTERNOON
2487,26.52,16.0,2017-05-13,5,13,2017,5,AFTERNOON
2488,1.58,10.0,2017-05-13,5,13,2017,5,MORNING
2489,6.28,8.0,2017-05-13,5,13,2017,5,MORNING
2490,174.98,14.0,2017-05-14,5,14,2017,6,AFTERNOON
2491,92.03,12.0,2017-05-14,5,14,2017,6,AFTERNOON
2492,55.05,16.0,2017-05-14,5,14,2017,6,AFTERNOON
2493,27.92,10.0,2017-05-14,5,14,2017,6,MORNING
2494,2.02,8.0,2017-05-14,5,14,2017,6,MORNING
2495,166.01,14.0,2017-05-15,5,15,2017,0,AFTERNOON
2496,41.79,12.0,2017-05-15,5,15,2017,0,AFTERNOON
2497,65.62,16.0,2017-05-15,5,15,2017,0,AFTERNOON
2498,2.53,10.0,2017-05-15,5,15,2017,0,MORNING
2499,0.77,8.0,2017-05-15,5,15,2017,0,MORNING
2500,48.12,14.0,2017-05-16,5,16,2017,1,AFTERNOON
2501,163.03,12.0,2017-05-16,5,16,2017,1,AFTERNOON
2502,17.18,16.0,2017-05-16,5,16,2017,1,AFTERNOON
2503,1.69,10.0,2017-05-16,5,16,2017,1,MORNING
2504,9.87,8.0,2017-05-16,5,16,2017,1,MORNING
2505,170.21,14.0,2017-05-17,5,17,2017,2,AFTERNOON
2506,3.28,12.0,2017-05-17,5,17,2017,2,AFTERNOON
2507,19.28,16.0,2017-05-17,5,17,2017,2,AFTERNOON
2508,31.63,10.0,2017-05-17,5,17,2017,2,MORNING
2509,10.66,8.0,2017-05-17,5,17,2017,2,MORNING
2510,122.52,14.0,2017-05-18,5,18,2017,3,AFTERNOON
2511,195.66,12.0,2017-05-18,5,18,2017,3,AFTERNOON
2512,36.16,16.0,2017-05-18,5,18,2017,3,AFTERNOON
2513,3.61,10.0,2017-05-18,5,18,2017,3,MORNING
2514,9.9,8.0,2017-05-18,5,18,2017,3,MORNING
2515,27.04,14.0,2017-05-19,5,19,2017,4,AFTERNOON
2516,186.59,12.0,2017-05-19,5,19,2017,4,AFTERNOON
2517,71.75,16.0,2017-05-19,5,19,2017,4,AFTERNOON
2518,4.07,10.0,2017-05-19,5,19,2017,4,MORNING
2519,2.11,8.0,2017-05-19,5,19,2017,4,MORNING
2520,50.3,14.0,2017-05-20,5,20,2017,5,AFTERNOON
2521,223.33,12.0,2017-05-20,5,20,2017,5,AFTERNOON
2522,4.42,16.0,2017-05-20,5,20,2017,5,AFTERNOON
2523,0.11,10.0,2017-05-20,5,20,2017,5,MORNING
2524,3.23,8.0,2017-05-20,5,20,2017,5,MORNING
2525,66.82,14.0,2017-05-21,5,21,2017,6,AFTERNOON
2526,26.66,12.0,2017-05-21,5,21,2017,6,AFTERNOON
2527,11.88,16.0,2017-05-21,5,21,2017,6,AFTERNOON
2528,66.47,10.0,2017-05-21,5,21,2017,6,MORNING
2529,11.63,8.0,2017-05-21,5,21,2017,6,MORNING
2530,38.14,14.0,2017-05-22,5,22,2017,0,AFTERNOON
2531,115.66,12.0,2017-05-22,5,22,2017,0,AFTERNOON
2532,2.35,16.0,2017-05-22,5,22,2017,0,AFTERNOON
2533,0.98,10.0,2017-05-22,5,22,2017,0,MORNING
2534,0.68,8.0,2017-05-22,5,22,2017,0,MORNING
2535,0.59,14.0,2017-05-23,5,23,2017,1,AFTERNOON
2536,57.06,12.0,2017-05-23,5,23,2017,1,AFTERNOON
2537,48.9,16.0,2017-05-23,5,23,2017,1,AFTERNOON
2538,20.0,10.0,2017-05-23,5,23,2017,1,MORNING
2539,7.49,8.0,2017-05-23,5,23,2017,1,MORNING
2540,225.7,14.0,2017-05-24,5,24,2017,2,AFTERNOON
2541,2.01,12.0,2017-05-24,5,24,2017,2,AFTERNOON
2542,15.26,16.0,2017-05-24,5,24,2017,2,AFTERNOON
2543,1.36,10.0,2017-05-24,5,24,2017,2,MORNING
2544,4.73,8.0,2017-05-24,5,24,2017,2,MORNING
2545,23.9,14.0,2017-05-25,5,25,2017,3,AFTERNOON
2546,58.42,12.0,2017-05-25,5,25,2017,3,AFTERNOON
2547,40.02,16.0,2017-05-25,5,25,2017,3,AFTERNOON
2548,65.61,10.0,2017-05-25,5,25,2017,3,MORNING
2549,18.78,8.0,2017-05-25,5,25,2017,3,MORNING
2550,101.75,14.0,2017-05-26,5,26,2017,4,AFTERNOON
2551,0.04,12.0,2017-05-26,5,26,2017,4,AFTERNOON
2552,5.17,16.0,2017-05-26,5,26,2017,4,AFTERNOON
2553,35.96,10.0,2017-05-26,5,26,2017,4,MORNING
2554,1.16,8.0,2017-05-26,5,26,2017,4,MORNING
2555,186.33,14.0,2017-05-27,5,27,2017,5,AFTERNOON
2556,72.72,12.0,2017-05-27,5,27,2017,5,AFTERNOON
2557,46.03,16.0,2017-05-27,5,27,2017,5,AFTERNOON
2558,6.37,10.0,2017-05-27,5,27,2017,5,MORNING
2559,13.41,8.0,2017-05-27,5,27,2017,5,MORNING
2560,89.12,14.0,2017-05-28,5,28,2017,6,AFTERNOON
2561,16.85,12.0,2017-05-28,5,28,2017,6,AFTERNOON
2562,23.45,16.0,2017-05-28,5,28,2017,6,AFTERNOON
2563,14.03,10.0,2017-05-28,5,28,2017,6,MORNING
2564,1.29,8.0,2017-05-28,5,28,2017,6,MORNING
2565,8.87,14.0,2017-05-29,5,29,2017,0,AFTERNOON
2566,38.61,12.0,2017-05-29,5,29,2017,0,AFTERNOON
2567,67.45,16.0,2017-05-29,5,29,2017,0,AFTERNOON
2568,14.64,10.0,2017-05-29,5,29,2017,0,MORNING
2569,14.24,8.0,2017-05-29,5,29,2017,0,MORNING
2570,237.14,14.0,2017-05-30,5,30,2017,1,AFTERNOON
2571,30.66,12.0,2017-05-30,5,30,2017,1,AFTERNOON
2572,0.13,16.0,2017-05-30,5,30,2017,1,AFTERNOON
2573,10.83,10.0,2017-05-30,5,30,2017,1,MORNING
2574,0.99,8.0,2017-05-30,5,30,2017,1,MORNING
2575,251.93,14.0,2017-05-31,5,31,2017,2,AFTERNOON
2576,0.85,12.0,2017-05-31,5,31,2017,2,AFTERNOON
2577,0.31,16.0,2017-05-31,5,31,2017,2,AFTERNOON
2578,5.43,10.0,2017-05-31,5,31,2017,2,MORNING
2579,0.75,8.0,2017-05-31,5,31,2017,2,MORNING
2580,2.32,14.0,2017-06-01,6,1,2017,3,AFTERNOON
2581,335.59,12.0,2017-06-01,6,1,2017,3,AFTERNOON
2582,5.75,16.0,2017-06-01,6,1,2017,3,AFTERNOON
2583,0.02,10.0,2017-06-01,6,1,2017,3,MORNING
2584,1.41,8.0,2017-06-01,6,1,2017,3,MORNING
2585,20.9,14.0,2017-06-02,6,2,2017,4,AFTERNOON
2586,230.39,12.0,2017-06-02,6,2,2017,4,AFTERNOON
2587,15.07,16.0,2017-06-02,6,2,2017,4,AFTERNOON
2588,11.42,10.0,2017-06-02,6,2,2017,4,MORNING
2589,0.18,8.0,2017-06-02,6,2,2017,4,MORNING
2590,75.71,14.0,2017-06-03,6,3,2017,5,AFTERNOON
2591,44.51,12.0,2017-06-03,6,3,2017,5,AFTERNOON
2592,110.16,16.0,2017-06-03,6,3,2017,5,AFTERNOON
2593,11.14,10.0,2017-06-03,6,3,2017,5,MORNING
2594,35.02,8.0,2017-06-03,6,3,2017,5,MORNING
2595,168.34,14.0,2017-06-04,6,4,2017,6,AFTERNOON
2596,38.95,12.0,2017-06-04,6,4,2017,6,AFTERNOON
2597,15.6,16.0,2017-06-04,6,4,2017,6,AFTERNOON
2598,1.07,10.0,2017-06-04,6,4,2017,6,MORNING
2599,0.01,8.0,2017-06-04,6,4,2017,6,MORNING
2600,44.55,14.0,2017-06-05,6,5,2017,0,AFTERNOON
2601,279.89,12.0,2017-06-05,6,5,2017,0,AFTERNOON
2602,0.59,16.0,2017-06-05,6,5,2017,0,AFTERNOON
2603,9.26,10.0,2017-06-05,6,5,2017,0,MORNING
2604,3.51,8.0,2017-06-05,6,5,2017,0,MORNING
2605,152.68,14.0,2017-06-06,6,6,2017,1,AFTERNOON
2606,103.03,12.0,2017-06-06,6,6,2017,1,AFTERNOON
2607,7.88,16.0,2017-06-06,6,6,2017,1,AFTERNOON
2608,12.65,10.0,2017-06-06,6,6,2017,1,MORNING
2609,1.9,8.0,2017-06-06,6,6,2017,1,MORNING
2610,219.13,14.0,2017-06-07,6,7,2017,2,AFTERNOON
2611,29.7,12.0,2017-06-07,6,7,2017,2,AFTERNOON
2612,6.47,16.0,2017-06-07,6,7,2017,2,AFTERNOON
2613,6.28,10.0,2017-06-07,6,7,2017,2,MORNING
2614,3.71,8.0,2017-06-07,6,7,2017,2,MORNING
2615,78.19,14.0,2017-06-08,6,8,2017,3,AFTERNOON
2616,0.43,12.0,2017-06-08,6,8,2017,3,AFTERNOON
2617,56.84,16.0,2017-06-08,6,8,2017,3,AFTERNOON
2618,11.94,10.0,2017-06-08,6,8,2017,3,MORNING
2619,50.32,8.0,2017-06-08,6,8,2017,3,MORNING
2620,50.83,14.0,2017-06-09,6,9,2017,4,AFTERNOON
2621,1.9,12.0,2017-06-09,6,9,2017,4,AFTERNOON
2622,26.3,16.0,2017-06-09,6,9,2017,4,AFTERNOON
2623,149.7,10.0,2017-06-09,6,9,2017,4,MORNING
2624,6.11,8.0,2017-06-09,6,9,2017,4,MORNING
2625,195.91,14.0,2017-06-10,6,10,2017,5,AFTERNOON
2626,40.05,12.0,2017-06-10,6,10,2017,5,AFTERNOON
2627,7.53,16.0,2017-06-10,6,10,2017,5,AFTERNOON
2628,49.93,10.0,2017-06-10,6,10,2017,5,MORNING
2629,15.4,8.0,2017-06-10,6,10,2017,5,MORNING
2630,28.21,14.0,2017-06-11,6,11,2017,6,AFTERNOON
2631,111.11,12.0,2017-06-11,6,11,2017,6,AFTERNOON
2632,11.64,16.0,2017-06-11,6,11,2017,6,AFTERNOON
2633,1.98,10.0,2017-06-11,6,11,2017,6,MORNING
2634,0.07,8.0,2017-06-11,6,11,2017,6,MORNING
2635,62.36,14.0,2017-06-12,6,12,2017,0,AFTERNOON
2636,6.35,12.0,2017-06-12,6,12,2017,0,AFTERNOON
2637,57.57,16.0,2017-06-12,6,12,2017,0,AFTERNOON
2638,11.43,10.0,2017-06-12,6,12,2017,0,MORNING
2639,8.84,8.0,2017-06-12,6,12,2017,0,MORNING
2640,150.96,14.0,2017-06-13,6,13,2017,1,AFTERNOON
2641,43.35,12.0,2017-06-13,6,13,2017,1,AFTERNOON
2642,65.3,16.0,2017-06-13,6,13,2017,1,AFTERNOON
2643,9.86,10.0,2017-06-13,6,13,2017,1,MORNING
2644,0.15,8.0,2017-06-13,6,13,2017,1,MORNING
2645,76.62,14.0,2017-06-14,6,14,2017,2,AFTERNOON
2646,61.15,12.0,2017-06-14,6,14,2017,2,AFTERNOON
2647,20.2,16.0,2017-06-14,6,14,2017,2,AFTERNOON
2648,0.81,10.0,2017-06-14,6,14,2017,2,MORNING
2649,46.93,8.0,2017-06-14,6,14,2017,2,MORNING
2650,263.21,14.0,2017-06-15,6,15,2017,3,AFTERNOON
2651,31.02,12.0,2017-06-15,6,15,2017,3,AFTERNOON
2652,3.16,16.0,2017-06-15,6,15,2017,3,AFTERNOON
2653,0.75,10.0,2017-06-15,6,15,2017,3,MORNING
2654,0.23,8.0,2017-06-15,6,15,2017,3,MORNING
2655,133.97,14.0,2017-06-16,6,16,2017,4,AFTERNOON
2656,37.44,12.0,2017-06-16,6,16,2017,4,AFTERNOON
2657,25.47,16.0,2017-06-16,6,16,2017,4,AFTERNOON
2658,36.89,10.0,2017-06-16,6,16,2017,4,MORNING
2659,44.7,8.0,2017-06-16,6,16,2017,4,MORNING
2660,115.33,14.0,2017-06-17,6,17,2017,5,AFTERNOON
2661,55.96,12.0,2017-06-17,6,17,2017,5,AFTERNOON
2662,8.53,16.0,2017-06-17,6,17,2017,5,AFTERNOON
2663,0.03,10.0,2017-06-17,6,17,2017,5,MORNING
2664,0.07,8.0,2017-06-17,6,17,2017,5,MORNING
2665,179.16,14.0,2017-06-18,6,18,2017,6,AFTERNOON
2666,0.08,12.0,2017-06-18,6,18,2017,6,AFTERNOON
2667,4.25,16.0,2017-06-18,6,18,2017,6,AFTERNOON
2668,1.01,10.0,2017-06-18,6,18,2017,6,MORNING
2669,0.18,8.0,2017-06-18,6,18,2017,6,MORNING
2670,292.91,14.0,2017-06-19,6,19,2017,0,AFTERNOON
2671,0.43,12.0,2017-06-19,6,19,2017,0,AFTERNOON
2672,1.65,16.0,2017-06-19,6,19,2017,0,AFTERNOON
2673,0.04,10.0,2017-06-19,6,19,2017,0,MORNING
2674,1.84,8.0,2017-06-19,6,19,2017,0,MORNING
2675,35.37,14.0,2017-06-20,6,20,2017,1,AFTERNOON
2676,201.77,12.0,2017-06-20,6,20,2017,1,AFTERNOON
2677,9.86,16.0,2017-06-20,6,20,2017,1,AFTERNOON
2678,8.19,10.0,2017-06-20,6,20,2017,1,MORNING
2679,4.71,8.0,2017-06-20,6,20,2017,1,MORNING
2680,14.46,14.0,2017-06-21,6,21,2017,2,AFTERNOON
2681,46.22,12.0,2017-06-21,6,21,2017,2,AFTERNOON
2682,198.48,16.0,2017-06-21,6,21,2017,2,AFTERNOON
2683,12.79,10.0,2017-06-21,6,21,2017,2,MORNING
2684,7.82,8.0,2017-06-21,6,21,2017,2,MORNING
2685,91.52,14.0,2017-06-22,6,22,2017,3,AFTERNOON
2686,116.32,12.0,2017-06-22,6,22,2017,3,AFTERNOON
2687,8.56,16.0,2017-06-22,6,22,2017,3,AFTERNOON
2688,107.52,10.0,2017-06-22,6,22,2017,3,MORNING
2689,13.15,8.0,2017-06-22,6,22,2017,3,MORNING
2690,164.64,14.0,2017-06-23,6,23,2017,4,AFTERNOON
2691,33.4,12.0,2017-06-23,6,23,2017,4,AFTERNOON
2692,31.28,16.0,2017-06-23,6,23,2017,4,AFTERNOON
2693,16.03,10.0,2017-06-23,6,23,2017,4,MORNING
2694,19.74,8.0,2017-06-23,6,23,2017,4,MORNING
2695,121.49,14.0,2017-06-24,6,24,2017,5,AFTERNOON
2696,84.9,12.0,2017-06-24,6,24,2017,5,AFTERNOON
2697,38.37,16.0,2017-06-24,6,24,2017,5,AFTERNOON
2698,8.94,10.0,2017-06-24,6,24,2017,5,MORNING
2699,1.14,8.0,2017-06-24,6,24,2017,5,MORNING
2700,239.32,14.0,2017-06-25,6,25,2017,6,AFTERNOON
2701,17.52,12.0,2017-06-25,6,25,2017,6,AFTERNOON
2702,66.56,16.0,2017-06-25,6,25,2017,6,AFTERNOON
2703,22.53,10.0,2017-06-25,6,25,2017,6,MORNING
2704,9.09,8.0,2017-06-25,6,25,2017,6,MORNING
2705,124.37,14.0,2017-06-26,6,26,2017,0,AFTERNOON
2706,65.69,12.0,2017-06-26,6,26,2017,0,AFTERNOON
2707,81.03,16.0,2017-06-26,6,26,2017,0,AFTERNOON
2708,4.49,10.0,2017-06-26,6,26,2017,0,MORNING
2709,6.57,8.0,2017-06-26,6,26,2017,0,MORNING
2710,84.38,14.0,2017-06-27,6,27,2017,1,AFTERNOON
2711,59.33,12.0,2017-06-27,6,27,2017,1,AFTERNOON
2712,0.58,16.0,2017-06-27,6,27,2017,1,AFTERNOON
2713,49.4,10.0,2017-06-27,6,27,2017,1,MORNING
2714,34.36,8.0,2017-06-27,6,27,2017,1,MORNING
2715,35.17,14.0,2017-06-28,6,28,2017,2,AFTERNOON
2716,138.06,12.0,2017-06-28,6,28,2017,2,AFTERNOON
2717,3.75,16.0,2017-06-28,6,28,2017,2,AFTERNOON
2718,5.44,10.0,2017-06-28,6,28,2017,2,MORNING
2719,19.68,8.0,2017-06-28,6,28,2017,2,MORNING
2720,54.44,14.0,2017-06-29,6,29,2017,3,AFTERNOON
2721,3.76,12.0,2017-06-29,6,29,2017,3,AFTERNOON
2722,78.19,16.0,2017-06-29,6,29,2017,3,AFTERNOON
2723,16.65,10.0,2017-06-29,6,29,2017,3,MORNING
2724,26.76,8.0,2017-06-29,6,29,2017,3,MORNING
2725,88.55,14.0,2017-06-30,6,30,2017,4,AFTERNOON
2726,34.73,12.0,2017-06-30,6,30,2017,4,AFTERNOON
2727,1.82,16.0,2017-06-30,6,30,2017,4,AFTERNOON
2728,14.26,10.0,2017-06-30,6,30,2017,4,MORNING
2729,2.05,8.0,2017-06-30,6,30,2017,4,MORNING
2730,46.32,14.0,2017-07-01,7,1,2017,5,AFTERNOON
2731,10.66,12.0,2017-07-01,7,1,2017,5,AFTERNOON
2732,170.38,16.0,2017-07-01,7,1,2017,5,AFTERNOON
2733,1.07,10.0,2017-07-01,7,1,2017,5,MORNING
2734,6.01,8.0,2017-07-01,7,1,2017,5,MORNING
2735,0.47,14.0,2017-07-02,7,2,2017,6,AFTERNOON
2736,188.5,12.0,2017-07-02,7,2,2017,6,AFTERNOON
2737,7.57,16.0,2017-07-02,7,2,2017,6,AFTERNOON
2738,4.62,10.0,2017-07-02,7,2,2017,6,MORNING
2739,26.7,8.0,2017-07-02,7,2,2017,6,MORNING
2740,31.51,14.0,2017-07-03,7,3,2017,0,AFTERNOON
2741,73.14,12.0,2017-07-03,7,3,2017,0,AFTERNOON
2742,103.36,16.0,2017-07-03,7,3,2017,0,AFTERNOON
2743,3.48,10.0,2017-07-03,7,3,2017,0,MORNING
2744,9.6,8.0,2017-07-03,7,3,2017,0,MORNING
2745,127.66,14.0,2017-07-04,7,4,2017,1,AFTERNOON
2746,137.23,12.0,2017-07-04,7,4,2017,1,AFTERNOON
2747,68.88,16.0,2017-07-04,7,4,2017,1,AFTERNOON
2748,3.94,10.0,2017-07-04,7,4,2017,1,MORNING
2749,0.92,8.0,2017-07-04,7,4,2017,1,MORNING
2750,104.35,14.0,2017-07-05,7,5,2017,2,AFTERNOON
2751,39.12,12.0,2017-07-05,7,5,2017,2,AFTERNOON
2752,17.43,16.0,2017-07-05,7,5,2017,2,AFTERNOON
2753,6.88,10.0,2017-07-05,7,5,2017,2,MORNING
2754,0.2,8.0,2017-07-05,7,5,2017,2,MORNING
2755,1.44,14.0,2017-07-06,7,6,2017,3,AFTERNOON
2756,217.27,12.0,2017-07-06,7,6,2017,3,AFTERNOON
2757,31.71,16.0,2017-07-06,7,6,2017,3,AFTERNOON
2758,3.5,10.0,2017-07-06,7,6,2017,3,MORNING
2759,1.11,8.0,2017-07-06,7,6,2017,3,MORNING
2760,166.77,14.0,2017-07-07,7,7,2017,4,AFTERNOON
2761,33.47,12.0,2017-07-07,7,7,2017,4,AFTERNOON
2762,8.58,16.0,2017-07-07,7,7,2017,4,AFTERNOON
2763,0.39,10.0,2017-07-07,7,7,2017,4,MORNING
2764,0.1,8.0,2017-07-07,7,7,2017,4,MORNING
2765,144.87,14.0,2017-07-08,7,8,2017,5,AFTERNOON
2766,2.89,12.0,2017-07-08,7,8,2017,5,AFTERNOON
2767,4.44,16.0,2017-07-08,7,8,2017,5,AFTERNOON
2768,13.69,10.0,2017-07-08,7,8,2017,5,MORNING
2769,0.0,8.0,2017-07-08,7,8,2017,5,MORNING
2770,93.29,14.0,2017-07-09,7,9,2017,6,AFTERNOON
2771,57.94,12.0,2017-07-09,7,9,2017,6,AFTERNOON
2772,10.63,16.0,2017-07-09,7,9,2017,6,AFTERNOON
2773,19.65,10.0,2017-07-09,7,9,2017,6,MORNING
2774,50.24,8.0,2017-07-09,7,9,2017,6,MORNING
2775,132.42,14.0,2017-07-10,7,10,2017,0,AFTERNOON
2776,44.74,12.0,2017-07-10,7,10,2017,0,AFTERNOON
2777,36.16,16.0,2017-07-10,7,10,2017,0,AFTERNOON
2778,20.81,10.0,2017-07-10,7,10,2017,0,MORNING
2779,13.4,8.0,2017-07-10,7,10,2017,0,MORNING
2780,84.67,14.0,2017-07-11,7,11,2017,1,AFTERNOON
2781,78.96,12.0,2017-07-11,7,11,2017,1,AFTERNOON
2782,39.96,16.0,2017-07-11,7,11,2017,1,AFTERNOON
2783,0.02,10.0,2017-07-11,7,11,2017,1,MORNING
2784,0.23,8.0,2017-07-11,7,11,2017,1,MORNING
2785,13.48,14.0,2017-07-12,7,12,2017,2,AFTERNOON
2786,65.49,12.0,2017-07-12,7,12,2017,2,AFTERNOON
2787,152.23,16.0,2017-07-12,7,12,2017,2,AFTERNOON
2788,1.38,10.0,2017-07-12,7,12,2017,2,MORNING
2789,10.95,8.0,2017-07-12,7,12,2017,2,MORNING
2790,173.14,14.0,2017-07-13,7,13,2017,3,AFTERNOON
2791,5.4,12.0,2017-07-13,7,13,2017,3,AFTERNOON
2792,6.35,16.0,2017-07-13,7,13,2017,3,AFTERNOON
2793,0.12,10.0,2017-07-13,7,13,2017,3,MORNING
2794,0.03,8.0,2017-07-13,7,13,2017,3,MORNING
2795,60.1,14.0,2017-07-14,7,14,2017,4,AFTERNOON
2796,101.77,12.0,2017-07-14,7,14,2017,4,AFTERNOON
2797,57.61,16.0,2017-07-14,7,14,2017,4,AFTERNOON
2798,0.29,10.0,2017-07-14,7,14,2017,4,MORNING
2799,0.07,8.0,2017-07-14,7,14,2017,4,MORNING
2800,287.24,14.0,2017-07-15,7,15,2017,5,AFTERNOON
2801,12.54,12.0,2017-07-15,7,15,2017,5,AFTERNOON
2802,1.85,16.0,2017-07-15,7,15,2017,5,AFTERNOON
2803,0.24,10.0,2017-07-15,7,15,2017,5,MORNING
2804,0.04,8.0,2017-07-15,7,15,2017,5,MORNING
2805,173.19,14.0,2017-07-16,7,16,2017,6,AFTERNOON
2806,0.66,12.0,2017-07-16,7,16,2017,6,AFTERNOON
2807,52.48,16.0,2017-07-16,7,16,2017,6,AFTERNOON
2808,0.85,10.0,2017-07-16,7,16,2017,6,MORNING
2809,2.1,8.0,2017-07-16,7,16,2017,6,MORNING
2810,25.21,14.0,2017-07-17,7,17,2017,0,AFTERNOON
2811,68.72,12.0,2017-07-17,7,17,2017,0,AFTERNOON
2812,4.81,16.0,2017-07-17,7,17,2017,0,AFTERNOON
2813,46.53,10.0,2017-07-17,7,17,2017,0,MORNING
2814,25.85,8.0,2017-07-17,7,17,2017,0,MORNING
2815,19.22,14.0,2017-07-18,7,18,2017,1,AFTERNOON
2816,16.78,12.0,2017-07-18,7,18,2017,1,AFTERNOON
2817,76.21,16.0,2017-07-18,7,18,2017,1,AFTERNOON
2818,4.54,10.0,2017-07-18,7,18,2017,1,MORNING
2819,65.56,8.0,2017-07-18,7,18,2017,1,MORNING
2820,119.81,14.0,2017-07-19,7,19,2017,2,AFTERNOON
2821,13.28,12.0,2017-07-19,7,19,2017,2,AFTERNOON
2822,4.82,16.0,2017-07-19,7,19,2017,2,AFTERNOON
2823,2.56,10.0,2017-07-19,7,19,2017,2,MORNING
2824,6.71,8.0,2017-07-19,7,19,2017,2,MORNING
2825,111.18,14.0,2017-07-20,7,20,2017,3,AFTERNOON
2826,26.43,12.0,2017-07-20,7,20,2017,3,AFTERNOON
2827,3.58,16.0,2017-07-20,7,20,2017,3,AFTERNOON
2828,10.39,10.0,2017-07-20,7,20,2017,3,MORNING
2829,0.5,8.0,2017-07-20,7,20,2017,3,MORNING
2830,205.41,14.0,2017-07-21,7,21,2017,4,AFTERNOON
2831,66.93,12.0,2017-07-21,7,21,2017,4,AFTERNOON
2832,4.82,16.0,2017-07-21,7,21,2017,4,AFTERNOON
2833,9.39,10.0,2017-07-21,7,21,2017,4,MORNING
2834,1.14,8.0,2017-07-21,7,21,2017,4,MORNING
2835,88.12,14.0,2017-07-22,7,22,2017,5,AFTERNOON
2836,123.65,12.0,2017-07-22,7,22,2017,5,AFTERNOON
2837,0.97,16.0,2017-07-22,7,22,2017,5,AFTERNOON
2838,15.58,10.0,2017-07-22,7,22,2017,5,MORNING
2839,35.03,8.0,2017-07-22,7,22,2017,5,MORNING
2840,163.84,14.0,2017-07-23,7,23,2017,6,AFTERNOON
2841,10.21,12.0,2017-07-23,7,23,2017,6,AFTERNOON
2842,3.89,16.0,2017-07-23,7,23,2017,6,AFTERNOON
2843,1.96,10.0,2017-07-23,7,23,2017,6,MORNING
2844,6.16,8.0,2017-07-23,7,23,2017,6,MORNING
2845,26.99,14.0,2017-07-24,7,24,2017,0,AFTERNOON
2846,210.74,12.0,2017-07-24,7,24,2017,0,AFTERNOON
2847,5.51,16.0,2017-07-24,7,24,2017,0,AFTERNOON
2848,18.54,10.0,2017-07-24,7,24,2017,0,MORNING
2849,6.55,8.0,2017-07-24,7,24,2017,0,MORNING
2850,114.94,14.0,2017-07-25,7,25,2017,1,AFTERNOON
2851,9.19,12.0,2017-07-25,7,25,2017,1,AFTERNOON
2852,15.68,16.0,2017-07-25,7,25,2017,1,AFTERNOON
2853,2.67,10.0,2017-07-25,7,25,2017,1,MORNING
2854,6.08,8.0,2017-07-25,7,25,2017,1,MORNING
2855,295.39,14.0,2017-07-26,7,26,2017,2,AFTERNOON
2856,4.74,12.0,2017-07-26,7,26,2017,2,AFTERNOON
2857,14.33,16.0,2017-07-26,7,26,2017,2,AFTERNOON
2858,53.61,10.0,2017-07-26,7,26,2017,2,MORNING
2859,2.41,8.0,2017-07-26,7,26,2017,2,MORNING
2860,153.09,14.0,2017-07-27,7,27,2017,3,AFTERNOON
2861,19.48,12.0,2017-07-27,7,27,2017,3,AFTERNOON
2862,0.07,16.0,2017-07-27,7,27,2017,3,AFTERNOON
2863,0.27,10.0,2017-07-27,7,27,2017,3,MORNING
2864,0.04,8.0,2017-07-27,7,27,2017,3,MORNING
2865,277.17,14.0,2017-07-28,7,28,2017,4,AFTERNOON
2866,29.05,12.0,2017-07-28,7,28,2017,4,AFTERNOON
2867,2.78,16.0,2017-07-28,7,28,2017,4,AFTERNOON
2868,6.46,10.0,2017-07-28,7,28,2017,4,MORNING
2869,0.03,8.0,2017-07-28,7,28,2017,4,MORNING
2870,125.52,14.0,2017-07-29,7,29,2017,5,AFTERNOON
2871,25.17,12.0,2017-07-29,7,29,2017,5,AFTERNOON
2872,3.8,16.0,2017-07-29,7,29,2017,5,AFTERNOON
2873,1.23,10.0,2017-07-29,7,29,2017,5,MORNING
2874,1.13,8.0,2017-07-29,7,29,2017,5,MORNING
2875,118.74,14.0,2017-07-30,7,30,2017,6,AFTERNOON
2876,6.08,12.0,2017-07-30,7,30,2017,6,AFTERNOON
2877,1.63,16.0,2017-07-30,7,30,2017,6,AFTERNOON
2878,22.97,10.0,2017-07-30,7,30,2017,6,MORNING
2879,4.39,8.0,2017-07-30,7,30,2017,6,MORNING
2880,182.27,14.0,2017-07-31,7,31,2017,0,AFTERNOON
2881,146.17,12.0,2017-07-31,7,31,2017,0,AFTERNOON
