simulation_id,water,hour,date,month,day,year,day_of_week,day_period
2486,0.36905915243446735,0.5,2017-05-13,5,13,2017,5,0
2487,0.07340770061173084,1.0,2017-05-13,5,13,2017,5,0
2488,0.00437346029285576,0.25,2017-05-13,5,13,2017,5,1
2489,0.017383120657679853,0.0,2017-05-13,5,13,2017,5,1
2490,0.4843468873695574,0.75,2017-05-14,5,14,2017,6,0
2491,0.2547402219946301,0.5,2017-05-14,5,14,2017,6,0
2492,0.15237910703905666,1.0,2017-05-14,5,14,2017,6,0
2493,0.07728291859274228,0.25,2017-05-14,5,14,2017,6,1
2494,0.0055913859440307806,0.0,2017-05-14,5,14,2017,6,1
2495,0.4595178121626485,0.75,2017-05-15,5,15,2017,0,0
2496,0.11567525673319125,0.5,2017-05-15,5,15,2017,0,0
2497,0.181637002795693,1.0,2017-05-15,5,15,2017,0,0
2498,0.007003072494256374,0.25,2017-05-15,5,15,2017,0,1
2499,0.0021313698895562877,0.0,2017-05-15,5,15,2017,0,1
2500,0.13319677803305008,0.75,2017-05-16,5,16,2017,1,0
2501,0.45126913388878126,0.5,2017-05-16,5,16,2017,1,0
2502,0.04755446065269743,1.0,2017-05-16,5,16,2017,1,0
2503,0.004677941705649514,0.25,2017-05-16,5,16,2017,1,1
2504,0.027320286766130596,0.0,2017-05-16,5,16,2017,1,1
2505,0.4711434661056828,0.75,2017-05-17,5,17,2017,2,0
2506,0.00907908212694107,0.5,2017-05-17,5,17,2017,2,0
2507,0.05336728762421458,1.0,2017-05-17,5,17,2017,2,0
2508,0.08755224624242257,0.25,2017-05-17,5,17,2017,2,1
2509,0.029507016912558477,0.0,2017-05-17,5,17,2017,2,1
2510,0.3391369335953719,0.75,2017-05-18,5,18,2017,3,0
2511,0.5415893929747835,0.5,2017-05-18,5,18,2017,3,0
2512,0.10009134442383813,1.0,2017-05-18,5,18,2017,3,0
2513,0.009992526365322336,0.25,2017-05-18,5,18,2017,3,1
2514,0.027403327151437985,0.0,2017-05-18,5,18,2017,3,1
2515,0.07484706729039223,0.75,2017-05-19,5,19,2017,4,0
2516,0.5164835164835165,0.5,2017-05-19,5,19,2017,4,0
2517,0.1986049215268359,1.0,2017-05-19,5,19,2017,4,0
2518,0.01126581227336895,0.25,2017-05-19,5,19,2017,4,1
2519,0.005840507099952944,0.0,2017-05-19,5,19,2017,4,1
2520,0.13923104603205358,0.75,2017-05-20,5,20,2017,5,0
2521,0.6181803083566308,0.5,2017-05-20,5,20,2017,5,0
2522,0.012234616768621807,1.0,2017-05-20,5,20,2017,5,0
2523,0.0003044814127937554,0.25,2017-05-20,5,20,2017,5,1
2524,0.00894068148476209,0.0,2017-05-20,5,20,2017,5,1
2525,0.18495861820798848,0.75,2017-05-21,5,21,2017,6,0
2526,0.073795222409832,0.5,2017-05-21,5,21,2017,6,0
2527,0.032883992581725585,1.0,2017-05-21,5,21,2017,6,0
2528,0.18398981371273565,0.25,2017-05-21,5,21,2017,6,1
2529,0.03219198937083068,0.0,2017-05-21,5,21,2017,6,1
2530,0.10557200985412574,0.75,2017-05-22,5,22,2017,0,0
2531,0.3201483654884159,0.5,2017-05-22,5,22,2017,0,0
2532,0.006504830182412047,1.0,2017-05-22,5,22,2017,0,0
2533,0.0027126525867080024,0.25,2017-05-22,5,22,2017,0,1
2534,0.0018822487336341244,0.0,2017-05-22,5,22,2017,0,1
2535,0.0016331275777119606,0.75,2017-05-23,5,23,2017,1,0
2536,0.15794281285465167,0.5,2017-05-23,5,23,2017,1,0
2537,0.13535582805104215,1.0,2017-05-23,5,23,2017,1,0
2538,0.05536025687159189,0.25,2017-05-23,5,23,2017,1,1
2539,0.020732416198411163,0.0,2017-05-23,5,23,2017,1,1
2540,0.6247404987959144,0.75,2017-05-24,5,24,2017,2,0
2541,0.005563705815594984,0.5,2017-05-24,5,24,2017,2,0
2542,0.04223987599302461,1.0,2017-05-24,5,24,2017,2,0
2543,0.0037644974672682487,0.25,2017-05-24,5,24,2017,2,1
2544,0.013092700750131483,0.0,2017-05-24,5,24,2017,2,1
2545,0.0661555069615523,0.75,2017-05-25,5,25,2017,3,0
2546,0.1617073103219199,0.5,2017-05-25,5,25,2017,3,0
2547,0.11077587400005538,1.0,2017-05-25,5,25,2017,3,0
2548,0.18160932266725718,0.25,2017-05-25,5,25,2017,3,1
2549,0.051983281202424785,0.0,2017-05-25,5,25,2017,3,1
2550,0.28164530683422373,0.75,2017-05-26,5,26,2017,4,0
2551,0.00011072051374318377,0.5,2017-05-26,5,26,2017,4,0
2552,0.014310626401306504,1.0,2017-05-26,5,26,2017,4,0
2553,0.09953774185512222,0.25,2017-05-26,5,26,2017,4,1
2554,0.0032108948985523295,0.0,2017-05-26,5,26,2017,4,1
2555,0.5157638331441858,0.75,2017-05-27,5,27,2017,5,0
2556,0.2012898939851081,0.5,2017-05-27,5,27,2017,5,0
2557,0.12741163118996873,1.0,2017-05-27,5,27,2017,5,0
2558,0.017632241813602016,0.25,2017-05-27,5,27,2017,5,1
2559,0.03711905223240236,0.0,2017-05-27,5,27,2017,5,1
2560,0.24668530461981347,0.75,2017-05-28,5,28,2017,6,0
2561,0.04664101641431617,0.5,2017-05-28,5,28,2017,6,0
2562,0.06490990118194148,1.0,2017-05-28,5,28,2017,6,0
2563,0.03883522019542171,0.25,2017-05-28,5,28,2017,6,1
2564,0.003570736568217677,0.0,2017-05-28,5,28,2017,6,1
2565,0.024552273922551,0.75,2017-05-29,5,29,2017,0,0
2566,0.10687297589060814,0.5,2017-05-29,5,29,2017,0,0
2567,0.18670246629944365,1.0,2017-05-29,5,29,2017,0,0
2568,0.04052370803000527,0.25,2017-05-29,5,29,2017,0,1
2569,0.039416502892573424,0.0,2017-05-29,5,29,2017,0,1
2570,0.6564065657264649,0.75,2017-05-30,5,30,2017,1,0
2571,0.08486727378415036,0.5,2017-05-30,5,30,2017,1,0
2572,0.0003598416696653473,1.0,2017-05-30,5,30,2017,1,0
2573,0.02997757909596701,0.25,2017-05-30,5,30,2017,1,1
2574,0.0027403327151437986,0.0,2017-05-30,5,30,2017,1,1
2575,0.6973454756830072,0.75,2017-05-31,5,31,2017,2,0
2576,0.0023528109170426552,0.5,2017-05-31,5,31,2017,2,0
2577,0.0008580839815096743,1.0,2017-05-31,5,31,2017,2,0
2578,0.015030309740637198,0.25,2017-05-31,5,31,2017,2,1
2579,0.0020760096326846956,0.0,2017-05-31,5,31,2017,2,1
2580,0.006421789797104659,0.75,2017-06-01,6,1,2017,3,0
2581,0.928917430176876,0.5,2017-06-01,6,1,2017,3,0
2582,0.01591607385058267,1.0,2017-06-01,6,1,2017,3,0
2583,5.536025687159189e-05,0.25,2017-06-01,6,1,2017,3,1
2584,0.003902898109447228,0.0,2017-06-01,6,1,2017,3,1
2585,0.05785146843081352,0.75,2017-06-02,6,2,2017,4,0
2586,0.6377224790323027,0.5,2017-06-02,6,2,2017,4,0
2587,0.04171395355274449,1.0,2017-06-02,6,2,2017,4,0
2588,0.03161070667367897,0.25,2017-06-02,6,2,2017,4,1
2589,0.000498242311844327,0.0,2017-06-02,6,2,2017,4,1
2590,0.20956625238741108,0.75,2017-06-03,6,3,2017,5,0
2591,0.12320425166772775,0.5,2017-06-03,6,3,2017,5,0
2592,0.30492429484872813,1.0,2017-06-03,6,3,2017,5,0
2593,0.030835663077476684,0.25,2017-06-03,6,3,2017,5,1
2594,0.0969358097821574,0.0,2017-06-03,6,3,2017,5,1
2595,0.46596728208818894,0.75,2017-06-04,6,4,2017,6,0
2596,0.10781410025742522,0.5,2017-06-04,6,4,2017,6,0
2597,0.043181000359841674,1.0,2017-06-04,6,4,2017,6,0
2598,0.002961773742630166,0.25,2017-06-04,6,4,2017,6,1
2599,2.7680128435795944e-05,0.0,2017-06-04,6,4,2017,6,1
2600,0.12331497218147093,0.75,2017-06-05,6,5,2017,0,0
2601,0.7747391147894926,0.5,2017-06-05,6,5,2017,0,0
2602,0.0016331275777119606,1.0,2017-06-05,6,5,2017,0,0
2603,0.025631798931547045,0.25,2017-06-05,6,5,2017,0,1
2604,0.009715725080964376,0.0,2017-06-05,6,5,2017,0,1
2605,0.4226202009577325,0.75,2017-06-06,6,6,2017,1,0
2606,0.2851883632740056,0.5,2017-06-06,6,6,2017,1,0
2607,0.021811941207407204,1.0,2017-06-06,6,6,2017,1,0
2608,0.03501536247128187,0.25,2017-06-06,6,6,2017,1,1
2609,0.005259224402801229,0.0,2017-06-06,6,6,2017,1,1
2610,0.6065546544135966,0.75,2017-06-07,6,7,2017,2,0
2611,0.08220998145431395,0.5,2017-06-07,6,7,2017,2,0
2612,0.017909043097959976,1.0,2017-06-07,6,7,2017,2,0
2613,0.017383120657679853,0.25,2017-06-07,6,7,2017,2,1
2614,0.010269327649680296,0.0,2017-06-07,6,7,2017,2,1
2615,0.21643092423948848,0.75,2017-06-08,6,8,2017,3,0
2616,0.0011902455227392255,0.5,2017-06-08,6,8,2017,3,0
2617,0.15733385002906417,1.0,2017-06-08,6,8,2017,3,0
2618,0.03305007335234036,0.25,2017-06-08,6,8,2017,3,1
2619,0.1392864062889252,0.0,2017-06-08,6,8,2017,3,1
2620,0.14069809283915077,0.75,2017-06-09,6,9,2017,4,0
2621,0.005259224402801229,0.5,2017-06-09,6,9,2017,4,0
2622,0.07279873778614333,1.0,2017-06-09,6,9,2017,4,0
2623,0.41437152268386523,0.25,2017-06-09,6,9,2017,4,1
2624,0.01691255847427132,0.0,2017-06-09,6,9,2017,4,1
2625,0.5422813961856784,0.75,2017-06-10,6,10,2017,5,0
2626,0.11085891438536274,0.5,2017-06-10,6,10,2017,5,0
2627,0.020843136712154348,1.0,2017-06-10,6,10,2017,5,0
2628,0.13820688127992914,0.25,2017-06-10,6,10,2017,5,1
2629,0.04262739779112575,0.0,2017-06-10,6,10,2017,5,1
2630,0.07808564231738035,0.75,2017-06-11,6,11,2017,6,0
2631,0.30755390705012875,0.5,2017-06-11,6,11,2017,6,0
2632,0.03221966949926648,1.0,2017-06-11,6,11,2017,6,0
2633,0.005480665430287597,0.25,2017-06-11,6,11,2017,6,1
2634,0.00019376089905057164,0.0,2017-06-11,6,11,2017,6,1
2635,0.1726132809256235,0.75,2017-06-12,6,12,2017,0,0
2636,0.017576881556730425,0.5,2017-06-12,6,12,2017,0,0
2637,0.15935449940487725,1.0,2017-06-12,6,12,2017,0,0
2638,0.03163838680211476,0.25,2017-06-12,6,12,2017,0,1
2639,0.024469233537243614,0.0,2017-06-12,6,12,2017,0,1
2640,0.4178592188667756,0.75,2017-06-13,6,13,2017,1,0
2641,0.11999335676917543,0.5,2017-06-13,6,13,2017,1,0
2642,0.18075123868574752,1.0,2017-06-13,6,13,2017,1,0
2643,0.0272926066376948,0.25,2017-06-13,6,13,2017,1,1
2644,0.00041520192653693916,0.0,2017-06-13,6,13,2017,1,1
2645,0.21208514407506854,0.75,2017-06-14,6,14,2017,2,0
2646,0.1692639853848922,0.5,2017-06-14,6,14,2017,2,0
2647,0.05591385944030781,1.0,2017-06-14,6,14,2017,2,0
2648,0.0022420904032994715,0.25,2017-06-14,6,14,2017,2,1
2649,0.12990284274919037,0.0,2017-06-14,6,14,2017,2,1
2650,0.728568660558585,0.75,2017-06-15,6,15,2017,3,0
2651,0.08586375840783902,0.5,2017-06-15,6,15,2017,3,0
2652,0.00874692058571152,1.0,2017-06-15,6,15,2017,3,0
2653,0.0020760096326846956,0.25,2017-06-15,6,15,2017,3,1
2654,0.0006366429540233067,0.0,2017-06-15,6,15,2017,3,1
2655,0.37083068065435826,0.75,2017-06-16,6,16,2017,4,0
2656,0.10363440086362001,0.5,2017-06-16,6,16,2017,4,0
2657,0.07050128712597227,1.0,2017-06-16,6,16,2017,4,0
2658,0.10211199379965125,0.25,2017-06-16,6,16,2017,4,1
2659,0.12373017410800788,0.0,2017-06-16,6,16,2017,4,1
2660,0.3192349212500346,0.75,2017-06-17,6,17,2017,5,0
2661,0.15489799872671411,0.5,2017-06-17,6,17,2017,5,0
2662,0.02361114955573394,1.0,2017-06-17,6,17,2017,5,0
2663,8.304038530738783e-05,0.25,2017-06-17,6,17,2017,5,1
2664,0.00019376089905057164,0.0,2017-06-17,6,17,2017,5,1
2665,0.49591718105572014,0.75,2017-06-18,6,18,2017,6,0
2666,0.00022144102748636755,0.5,2017-06-18,6,18,2017,6,0
2667,0.011764054585213277,1.0,2017-06-18,6,18,2017,6,0
2668,0.0027956929720153903,0.25,2017-06-18,6,18,2017,6,1
2669,0.000498242311844327,0.0,2017-06-18,6,18,2017,6,1
2670,0.8107786420128991,0.75,2017-06-19,6,19,2017,0,0
2671,0.0011902455227392255,0.5,2017-06-19,6,19,2017,0,0
2672,0.004567221191906331,1.0,2017-06-19,6,19,2017,0,0
2673,0.00011072051374318377,0.25,2017-06-19,6,19,2017,0,1
2674,0.005093143632186454,0.0,2017-06-19,6,19,2017,0,1
2675,0.09790461427741025,0.75,2017-06-20,6,20,2017,1,0
2676,0.5585019514490548,0.5,2017-06-20,6,20,2017,1,0
2677,0.0272926066376948,1.0,2017-06-20,6,20,2017,1,0
2678,0.02267002518891688,0.25,2017-06-20,6,20,2017,1,1
2679,0.01303734049325989,0.0,2017-06-20,6,20,2017,1,1
2680,0.04002546571816094,0.75,2017-06-21,6,21,2017,2,0
2681,0.12793755363024886,0.5,2017-06-21,6,21,2017,2,0
2682,0.5493951891936779,1.0,2017-06-21,6,21,2017,2,0
2683,0.03540288426938301,0.25,2017-06-21,6,21,2017,2,1
2684,0.021645860436792428,0.0,2017-06-21,6,21,2017,2,1
2685,0.2533285354444045,0.75,2017-06-22,6,22,2017,3,0
2686,0.3219752539651784,0.5,2017-06-22,6,22,2017,3,0
2687,0.02369418994104133,1.0,2017-06-22,6,22,2017,3,0
2688,0.297616740941678,0.25,2017-06-22,6,22,2017,3,1
2689,0.03639936889307167,0.0,2017-06-22,6,22,2017,3,1
2690,0.45572563456694437,0.75,2017-06-23,6,23,2017,4,0
2691,0.09245162897555845,0.5,2017-06-23,6,23,2017,4,0
2692,0.08658344174716971,1.0,2017-06-23,6,23,2017,4,0
2693,0.0443712458825809,0.25,2017-06-23,6,23,2017,4,1
2694,0.05464057353226119,0.0,2017-06-23,6,23,2017,4,1
2695,0.33628588036648493,0.75,2017-06-24,6,24,2017,5,0
2696,0.23500429041990759,0.5,2017-06-24,6,24,2017,5,0
2697,0.10620865280814903,1.0,2017-06-24,6,24,2017,5,0
2698,0.02474603482160157,0.25,2017-06-24,6,24,2017,5,1
2699,0.0031555346416807374,0.0,2017-06-24,6,24,2017,5,1
2700,0.6624408337254685,0.75,2017-06-25,6,25,2017,6,0
2701,0.048495585019514495,0.5,2017-06-25,6,25,2017,6,0
2702,0.1842389348686578,1.0,2017-06-25,6,25,2017,6,0
2703,0.062363329365848263,0.25,2017-06-25,6,25,2017,6,1
2704,0.025161236748138513,0.0,2017-06-25,6,25,2017,6,1
2705,0.3442577573559942,0.75,2017-06-26,6,26,2017,0,0
2706,0.18183076369474355,0.5,2017-06-26,6,26,2017,0,0
2707,0.22429208071525455,1.0,2017-06-26,6,26,2017,0,0
2708,0.01242837766767238,0.25,2017-06-26,6,26,2017,0,1
2709,0.018185844382317937,0.0,2017-06-26,6,26,2017,0,1
2710,0.23356492374124616,0.75,2017-06-27,6,27,2017,1,0
2711,0.16422620200957733,0.5,2017-06-27,6,27,2017,1,0
2712,0.0016054474492761647,1.0,2017-06-27,6,27,2017,1,0
2713,0.13673983447283197,0.25,2017-06-27,6,27,2017,1,1
2714,0.09510892130539486,0.0,2017-06-27,6,27,2017,1,1
2715,0.09735101170869434,0.75,2017-06-28,6,28,2017,2,0
2716,0.3821518531845988,0.5,2017-06-28,6,28,2017,2,0
2717,0.010380048163423479,1.0,2017-06-28,6,28,2017,2,0
2718,0.015057989869072995,0.25,2017-06-28,6,28,2017,2,1
2719,0.05447449276164642,0.0,2017-06-28,6,28,2017,2,1
2720,0.1506906192044731,0.75,2017-06-29,6,29,2017,3,0
2721,0.010407728291859274,0.5,2017-06-29,6,29,2017,3,0
2722,0.21643092423948848,1.0,2017-06-29,6,29,2017,3,0
2723,0.04608741384560024,0.25,2017-06-29,6,29,2017,3,1
2724,0.07407202369418996,0.0,2017-06-29,6,29,2017,3,1
2725,0.24510753729897308,0.75,2017-06-30,6,30,2017,4,0
2726,0.0961330860575193,0.5,2017-06-30,6,30,2017,4,0
2727,0.005037783375314862,1.0,2017-06-30,6,30,2017,4,0
2728,0.039471863149445015,0.25,2017-06-30,6,30,2017,4,1
2729,0.0056744263293381685,0.0,2017-06-30,6,30,2017,4,1
2730,0.1282143549146068,0.75,2017-07-01,7,1,2017,5,0
2731,0.029507016912558477,0.5,2017-07-01,7,1,2017,5,0
2732,0.47161402828909127,1.0,2017-07-01,7,1,2017,5,0
2733,0.002961773742630166,0.25,2017-07-01,7,1,2017,5,1
2734,0.01663575718991336,0.0,2017-07-01,7,1,2017,5,1
2735,0.0013009660364824093,0.75,2017-07-02,7,2,2017,6,0
2736,0.5217704210147536,0.5,2017-07-02,7,2,2017,6,0
2737,0.02095385722589753,1.0,2017-07-02,7,2,2017,6,0
2738,0.012788219337337727,0.25,2017-07-02,7,2,2017,6,1
2739,0.07390594292357516,0.0,2017-07-02,7,2,2017,6,1
2740,0.08722008470119302,0.75,2017-07-03,7,3,2017,0,0
2741,0.20245245937941153,0.5,2017-07-03,7,3,2017,0,0
2742,0.2861018075123869,1.0,2017-07-03,7,3,2017,0,0
2743,0.00963268469565699,0.25,2017-07-03,7,3,2017,0,1
2744,0.026572923298364106,0.0,2017-07-03,7,3,2017,0,1
2745,0.353364519611371,0.75,2017-07-04,7,4,2017,1,0
2746,0.3798544025244277,0.5,2017-07-04,7,4,2017,1,0
2747,0.19066072466576245,1.0,2017-07-04,7,4,2017,1,0
2748,0.010905970603703602,0.25,2017-07-04,7,4,2017,1,1
2749,0.002546571816093227,0.0,2017-07-04,7,4,2017,1,1
2750,0.2888421402275307,0.75,2017-07-05,7,5,2017,2,0
2751,0.10828466244083373,0.5,2017-07-05,7,5,2017,2,0
2752,0.04824646386359233,1.0,2017-07-05,7,5,2017,2,0
2753,0.01904392836382761,0.25,2017-07-05,7,5,2017,2,1
2754,0.0005536025687159189,0.0,2017-07-05,7,5,2017,2,1
2755,0.003985938494754616,0.75,2017-07-06,7,6,2017,3,0
2756,0.6014061505245385,0.5,2017-07-06,7,6,2017,3,0
2757,0.08777368726990895,1.0,2017-07-06,7,6,2017,3,0
2758,0.00968804495252858,0.25,2017-07-06,7,6,2017,3,1
2759,0.00307249425637335,0.0,2017-07-06,7,6,2017,3,1
2760,0.461621501923769,0.75,2017-07-07,7,7,2017,4,0
2761,0.09264538987460902,0.5,2017-07-07,7,7,2017,4,0
2762,0.02374955019791292,1.0,2017-07-07,7,7,2017,4,0
2763,0.0010795250089960418,0.25,2017-07-07,7,7,2017,4,1
2764,0.00027680128435795946,0.0,2017-07-07,7,7,2017,4,1
2765,0.40100202064937585,0.75,2017-07-08,7,8,2017,5,0
2766,0.007999557117945028,0.5,2017-07-08,7,8,2017,5,0
2767,0.0122899770254934,1.0,2017-07-08,7,8,2017,5,0
2768,0.037894095828604646,0.25,2017-07-08,7,8,2017,5,1
2769,0.0,0.0,2017-07-08,7,8,2017,5,1
2770,0.25822791817754037,0.75,2017-07-09,7,9,2017,6,0
2771,0.1603786641570017,0.5,2017-07-09,7,9,2017,6,0
2772,0.02942397652725109,1.0,2017-07-09,7,9,2017,6,0
2773,0.05439145237633903,0.25,2017-07-09,7,9,2017,6,1
2774,0.13906496526143883,0.0,2017-07-09,7,9,2017,6,1
2775,0.36654026074680984,0.75,2017-07-10,7,10,2017,0,0
2776,0.12384089462175106,0.5,2017-07-10,7,10,2017,0,0
2777,0.10009134442383813,1.0,2017-07-10,7,10,2017,0,0
2778,0.05760234727489136,0.25,2017-07-10,7,10,2017,0,1
2779,0.03709137210396657,0.0,2017-07-10,7,10,2017,0,1
2780,0.23436764746588426,0.75,2017-07-11,7,11,2017,1,0
2781,0.21856229412904477,0.5,2017-07-11,7,11,2017,1,0
2782,0.1106097932294406,1.0,2017-07-11,7,11,2017,1,0
2783,5.536025687159189e-05,0.25,2017-07-11,7,11,2017,1,1
2784,0.0006366429540233067,0.0,2017-07-11,7,11,2017,1,1
2785,0.03731281313145293,0.75,2017-07-12,7,12,2017,2,0
2786,0.18127716112602762,0.5,2017-07-12,7,12,2017,2,0
2787,0.42137459517812165,1.0,2017-07-12,7,12,2017,2,0
2788,0.00381985772413984,0.25,2017-07-12,7,12,2017,2,1
2789,0.030309740637196558,0.0,2017-07-12,7,12,2017,2,1
2790,0.47925374373737095,0.75,2017-07-13,7,13,2017,3,0
2791,0.014947269355329812,0.5,2017-07-13,7,13,2017,3,0
2792,0.017576881556730425,1.0,2017-07-13,7,13,2017,3,0
2793,0.00033216154122955134,0.25,2017-07-13,7,13,2017,3,1
2794,8.304038530738783e-05,0.0,2017-07-13,7,13,2017,3,1
2795,0.16635757189913364,0.75,2017-07-14,7,14,2017,4,0
2796,0.2817006670910953,0.5,2017-07-14,7,14,2017,4,0
2797,0.15946521991862042,1.0,2017-07-14,7,14,2017,4,0
2798,0.0008027237246380824,0.25,2017-07-14,7,14,2017,4,1
2799,0.00019376089905057164,0.0,2017-07-14,7,14,2017,4,1
2800,0.7950840091898027,0.75,2017-07-15,7,15,2017,5,0
2801,0.03471088105848811,0.5,2017-07-15,7,15,2017,5,0
2802,0.00512082376062225,1.0,2017-07-15,7,15,2017,5,0
2803,0.0006643230824591027,0.25,2017-07-15,7,15,2017,5,1
2804,0.00011072051374318377,0.0,2017-07-15,7,15,2017,5,1
2805,0.47939214437954997,0.75,2017-07-16,7,16,2017,6,0
2806,0.0018268884767625325,0.5,2017-07-16,7,16,2017,6,0
2807,0.1452653140310571,1.0,2017-07-16,7,16,2017,6,0
2808,0.0023528109170426552,0.25,2017-07-16,7,16,2017,6,1
2809,0.005812826971517149,0.0,2017-07-16,7,16,2017,6,1
2810,0.06978160378664158,0.75,2017-07-17,7,17,2017,0,0
2811,0.19021784261078972,0.5,2017-07-17,7,17,2017,0,0
2812,0.013314141777617848,1.0,2017-07-17,7,17,2017,0,0
2813,0.12879563761175852,0.25,2017-07-17,7,17,2017,0,1
2814,0.07155313200653252,0.0,2017-07-17,7,17,2017,0,1
2815,0.0532012068535998,0.75,2017-07-18,7,18,2017,1,0
2816,0.0464472555152656,0.5,2017-07-18,7,18,2017,1,0
2817,0.21095025880920087,1.0,2017-07-18,7,18,2017,1,0
2818,0.012566778309851359,0.25,2017-07-18,7,18,2017,1,1
2819,0.18147092202507822,0.0,2017-07-18,7,18,2017,1,1
2820,0.3316356187892712,0.75,2017-07-19,7,19,2017,2,0
2821,0.03675921056273701,0.5,2017-07-19,7,19,2017,2,0
2822,0.013341821906053646,1.0,2017-07-19,7,19,2017,2,0
2823,0.0070861128795637615,0.25,2017-07-19,7,19,2017,2,1
2824,0.01857336618041908,0.0,2017-07-19,7,19,2017,2,1
2825,0.30774766794917935,0.75,2017-07-20,7,20,2017,3,0
2826,0.07315857945580868,0.5,2017-07-20,7,20,2017,3,0
2827,0.009909485980014949,1.0,2017-07-20,7,20,2017,3,0
2828,0.028759653444791988,0.25,2017-07-20,7,20,2017,3,1
2829,0.0013840064217897972,0.0,2017-07-20,7,20,2017,3,1
2830,0.5685775181996845,0.75,2017-07-21,7,21,2017,4,0
2831,0.18526309962078227,0.5,2017-07-21,7,21,2017,4,0
2832,0.013341821906053646,1.0,2017-07-21,7,21,2017,4,0
2833,0.025991640601212392,0.25,2017-07-21,7,21,2017,4,1
2834,0.0031555346416807374,0.0,2017-07-21,7,21,2017,4,1
2835,0.24391729177623386,0.75,2017-07-22,7,22,2017,5,0
2836,0.3422647881086169,0.5,2017-07-22,7,22,2017,5,0
2837,0.0026849724582722065,1.0,2017-07-22,7,22,2017,5,0
2838,0.043125640102970084,0.25,2017-07-22,7,22,2017,5,1
2839,0.0969634899105932,0.0,2017-07-22,7,22,2017,5,1
2840,0.45351122429208074,0.75,2017-07-23,7,23,2017,6,0
2841,0.02826141113294766,0.5,2017-07-23,7,23,2017,6,0
2842,0.010767569961524623,1.0,2017-07-23,7,23,2017,6,0
2843,0.005425305173416005,0.25,2017-07-23,7,23,2017,6,1
2844,0.017050959116450302,0.0,2017-07-23,7,23,2017,6,1
2845,0.07470866664821325,0.75,2017-07-24,7,24,2017,0,0
2846,0.5833310266559638,0.5,2017-07-24,7,24,2017,0,0
2847,0.015251750768123564,1.0,2017-07-24,7,24,2017,0,0
2848,0.05131895811996568,0.25,2017-07-24,7,24,2017,0,1
2849,0.018130484125446343,0.0,2017-07-24,7,24,2017,0,1
2850,0.31815539624103856,0.75,2017-07-25,7,25,2017,1,0
2851,0.02543803803249647,0.5,2017-07-25,7,25,2017,1,0
2852,0.04340244138732804,1.0,2017-07-25,7,25,2017,1,0
2853,0.007390594292357517,0.25,2017-07-25,7,25,2017,1,1
2854,0.016829518088963935,0.0,2017-07-25,7,25,2017,1,1
2855,0.8176433138649764,0.75,2017-07-26,7,26,2017,2,0
2856,0.013120380878567279,0.5,2017-07-26,7,26,2017,2,0
2857,0.039665624048495586,1.0,2017-07-26,7,26,2017,2,0
2858,0.14839316854430207,0.25,2017-07-26,7,26,2017,2,1
2859,0.006670910953026823,0.0,2017-07-26,7,26,2017,2,1
2860,0.42375508622360014,0.75,2017-07-27,7,27,2017,3,0
2861,0.053920890192930504,0.5,2017-07-27,7,27,2017,3,0
2862,0.00019376089905057164,1.0,2017-07-27,7,27,2017,3,0
2863,0.0007473634677664906,0.25,2017-07-27,7,27,2017,3,1
2864,0.00011072051374318377,0.0,2017-07-27,7,27,2017,3,1
2865,0.7672101198549562,0.75,2017-07-28,7,28,2017,4,0
2866,0.08041077310598722,0.5,2017-07-28,7,28,2017,4,0
2867,0.0076950757051512724,1.0,2017-07-28,7,28,2017,4,0
2868,0.01788136296952418,0.25,2017-07-28,7,28,2017,4,1
2869,8.304038530738783e-05,0.0,2017-07-28,7,28,2017,4,1
2870,0.3474409721261107,0.75,2017-07-29,7,29,2017,5,0
2871,0.0696708832728984,0.5,2017-07-29,7,29,2017,5,0
2872,0.010518448805602458,1.0,2017-07-29,7,29,2017,5,0
2873,0.003404655797602901,0.25,2017-07-29,7,29,2017,5,1
2874,0.0031278545132449416,0.0,2017-07-29,7,29,2017,5,1
2875,0.32867384504664104,0.75,2017-07-30,7,30,2017,6,0
2876,0.016829518088963935,0.5,2017-07-30,7,30,2017,6,0
2877,0.004511860935034738,1.0,2017-07-30,7,30,2017,6,0
2878,0.06358125501702327,0.25,2017-07-30,7,30,2017,6,1
2879,0.01215157638331442,0.0,2017-07-30,7,30,2017,6,1
2880,0.5045257009992528,0.75,2017-07-31,7,31,2017,0,0
2881,0.4046004373460293,0.5,2017-07-31,7,31,2017,0,0
2882,0.007196833393306946,1.0,2017-07-31,7,31,2017,0,0
2883,0.0008857641099454702,0.25,2017-07-31,7,31,2017,0,1
2884,0.0011348852658676337,0.0,2017-07-31,7,31,2017,0,1
2885,0.3837573006338749,0.75,2017-08-01,8,1,2017,1,0
2886,0.30688958396766963,0.5,2017-08-01,8,1,2017,1,0
2887,0.04426052536883772,1.0,2017-08-01,8,1,2017,1,0
2888,0.021618180308356633,0.25,2017-08-01,8,1,2017,1,1
2889,0.011155091759625766,0.0,2017-08-01,8,1,2017,1,1
2890,0.09051401998505275,0.75,2017-08-02,8,2,2017,2,0
2891,0.2618816951310654,0.5,2017-08-02,8,2,2017,2,0
2892,0.044924848451296816,1.0,2017-08-02,8,2,2017,2,0
2893,8.304038530738783e-05,0.25,2017-08-02,8,2,2017,2,1
2894,0.00019376089905057164,0.0,2017-08-02,8,2,2017,2,1
